code_insee,nom_commune,code_dept,population,superficie_km2,densite,nb_associations_pour_mille,taux_chomage_2016,taux_chomage_2021,delta_taux_chomage,pct_sans_diplome_2016,pct_sans_diplome_2021,delta_pct_sans_diplome,pct_diplome_sup_2016,pct_diplome_sup_2021,delta_pct_diplome_sup,revenu_median_2016,revenu_median_2021,delta_revenu_median,taux_criminalite_2016,taux_criminalite_2021,delta_taux_criminalite,nb_entreprises_pour_mille_2016,nb_entreprises_pour_mille_2021,delta_nb_entreprises_pour_mille,score_ext_gauche_2017,score_ext_gauche_2022,score_gauche_2017,score_gauche_2022,score_centre_2017,score_centre_2022,score_droite_2017,score_droite_2022,score_ext_droite_2017,score_ext_droite_2022,gagnant_2017,gagnant_2022
29025,Cast,29,1588.0,37.0,41.3,35.62176165803109,8.229193411576727,8.817573893722338,0.5883804821456113,22.174315277500227,16.050695521444723,-6.123619756055504,25.3277875469711,28.732770091627263,3.404982544656164,19582.0,21640.0,2058.0,0.0,3.886010362694301,3.886010362694301,37.783375314861466,59.58549222797927,21.802116913117807,3.4000000000000004,1.87,29.41,30.96,23.56,26.92,17.82,4.45,25.8,35.82000000000001,gauche,ext_droite
29026,Châteaulin,29,5212.0,20.0,250.6,61.81959564541213,13.581691106712054,12.435128553396806,-1.1465625533152473,27.65396635157884,25.232890750782524,-2.4210756007963177,22.296940609740783,26.85919911314494,4.562258503404156,19445.0,21200.0,1755.0,27.052954719877206,29.548989113530325,2.496034393653119,74.82732156561781,90.20217729393468,15.374855728316874,2.0,2.05,29.62,30.070000000000004,28.61,29.13,17.3,5.34,22.48,33.42,gauche,ext_droite
29027,Châteauneuf-du-Faou,29,3677.0,42.0,86.3,49.890350877192986,15.033112582781458,8.9968737313335,-6.036238851447958,33.541449878598684,25.937127247558585,-7.604322631040098,17.308359347901494,20.094903798223186,2.786544450321692,19045.0,20470.0,1425.0,20.669023660592877,23.84868421052632,3.179660549933441,65.81452270872994,75.38377192982456,9.569249221094623,3.5700000000000003,2.61,25.47,24.92,28.12,31.66,19.11,5.37,23.74,35.44,centre,ext_droite
29028,Cléden-Cap-Sizun,29,956.0,19.0,49.5,37.362637362637365,11.250563131739671,16.4401555711863,5.189592439446628,40.48704830134678,29.69895678831377,-10.788091513033013,13.887693259437578,17.312817660549463,3.4251244011118853,18507.0,20110.0,1603.0,15.690376569037657,0.0,-15.690376569037657,59.6234309623431,69.23076923076924,9.60733826842614,3.36,1.16,26.46,27.48,25.58,28.81,23.25,8.77,21.35,33.77,gauche,ext_droite
29029,Cléden-Poher,29,1142.0,30.0,38.8,44.286979627989375,10.2111114910533,8.137720229444993,-2.0733912616083074,33.4211906193992,24.50479864636704,-8.916391973032159,18.39225139924168,20.84995402650515,2.457702627263469,19775.0,22020.0,2245.0,0.0,0.0,0.0,44.6584938704028,54.91585473870682,10.25736086830402,4.26,3.43,26.95,28.8,26.67,24.83,16.6,3.7,25.54,39.23,gauche,ext_droite
29030,Cléder,29,3782.0,38.0,100.9,41.736227045075125,12.163973305195276,9.022637489880816,-3.1413358153144593,31.532356854414463,25.73673358981228,-5.795623264602181,20.04647937693525,23.99947050766929,3.9529911307340413,19781.0,23160.0,3379.0,12.69169751454257,6.3995548135781855,-6.292142700964384,53.146483342147015,74.56872565386756,21.422242311720545,2.64,1.6,21.25,23.39,29.11,36.77,25.14,6.11,21.85,32.129999999999995,centre,centre
29031,Clohars-Carnoët,29,4310.0,35.0,124.4,38.27133949688239,11.447745176593925,10.77163482892696,-0.676110347666965,26.33202530834598,21.3143606934048,-5.017664614941179,30.16670259264419,35.56432301088466,5.397620418240468,22261.0,25400.0,3139.0,19.721577726218097,24.94087293055257,5.219295204334472,80.97447795823666,88.79810793377769,7.823629975541024,1.96,2.13,27.34,31.91,28.24,28.76,21.5,6.38,20.95,30.81,centre,gauche
29032,Clohars-Fouesnant,29,2037.0,13.0,157.8,26.365348399246702,11.657705606873234,9.620886598553447,-2.036819008319787,22.45092873590965,16.026334394448952,-6.424594341460697,31.68589342550297,38.13843815876799,6.452544733265018,22840.0,25340.0,2500.0,5.89101620029455,7.062146892655367,1.1711306923608165,66.76485027000491,84.7457627118644,17.980912441859488,1.46,1.55,20.33,26.380000000000003,32.23,36.1,26.28,5.31,19.71,30.66,centre,centre
29033,Le Cloître-Pleyben,29,534.0,20.0,26.0,40.93567251461988,10.618432829623568,11.335061970106834,0.7166291404832652,34.527458557060434,28.202833507539623,-6.324625049520812,18.471280958459435,20.485447047007035,2.0141660885476007,17761.0,19560.0,1799.0,0.0,0.0,0.0,41.19850187265917,46.78362573099415,5.585123858334981,4.03,1.82,26.32,28.790000000000003,22.29,21.82,17.96,6.36,29.41,41.21999999999999,ext_droite,ext_droite
29034,Le Cloître-Saint-Thégonnec,29,657.0,29.0,23.2,46.22496147919877,13.120567375886525,12.73749188006784,-0.3830754958186855,22.41379310344828,17.291982348027528,-5.1218107554207535,18.53448275862069,24.009685173507105,5.4752024148864145,19182.0,20010.0,828.0,0.0,0.0,0.0,31.963470319634705,41.60246533127889,9.638995011644187,3.67,3.42,44.36,46.58,22.05,20.53,11.29,3.16,18.630000000000003,26.32,gauche,gauche
29035,Coat-Méal,29,1091.0,11.0,101.7,22.988505747126435,7.34824541399704,7.100005870559382,-0.24823954343765742,15.337232278076256,11.448187175181426,-3.88904510289483,29.966557181853343,32.94809622603756,2.9815390441842204,21182.0,23150.0,1968.0,0.0,0.0,0.0,22.9147571035747,38.01945181255526,15.10469470898056,3.13,1.13,26.65,24.35,26.48,36.36,15.63,1.95,28.12,36.21,ext_droite,centre
29036,Collorec,29,613.0,28.0,21.5,51.926298157453935,18.53448275862069,15.615373562650667,-2.919109195970023,36.43892339544513,27.22522610744295,-9.21369728800218,13.043478260869565,20.941457926996428,7.897979666126863,17123.0,17860.0,737.0,0.0,0.0,0.0,47.30831973898858,60.30150753768844,12.993187798699857,6.19,0.96,27.72,34.730000000000004,28.32,25.08,12.68,2.57,25.06,36.66,centre,ext_droite
29037,Combrit,29,4048.0,24.0,169.6,26.60701671768307,10.568930530448675,8.701861200458131,-1.867069329990544,20.125273119706872,16.229675999757408,-3.895597119949464,36.47247000891939,40.52019912940171,4.047729120482323,23563.0,26560.0,2997.0,12.351778656126482,22.83965151871909,10.487872862592608,71.88735177865613,79.3501295031787,7.4627777245225815,1.6800000000000002,1.85,26.21,32.07,36.69,38.44,22.19,6.51,13.22,21.130000000000003,centre,centre
29038,Commana,29,1031.0,40.0,26.0,69.34673366834171,17.906610432282914,15.789954100584277,-2.1166563316986373,30.37772081244986,23.948895864697363,-6.428824947752496,20.53699640892468,25.213444694767624,4.676448285842945,17499.0,19210.0,1711.0,5.819592628516004,0.0,-5.819592628516004,58.195926285160034,75.37688442211055,17.180958136950515,2.94,3.21,37.52,36.98,20.55,21.7,15.01,3.7,23.99,34.4,gauche,gauche
29039,Concarneau,29,19046.0,41.0,463.7,27.85461251031203,16.019230255039968,14.167942757604797,-1.8512874974351714,28.98091961244588,24.66084905539346,-4.320070557052421,26.384819840323704,30.46596197587489,4.081142135551186,20835.0,23480.0,2645.0,47.35902551716896,39.20997719221624,-8.149048324952716,83.58710490391684,91.81346144514,8.226356541223169,2.2,1.64,28.56,31.7,30.11,34.63,18.72,5.04,20.42,27.0,centre,centre
29040,Le Conquet,29,2678.0,9.0,321.1,33.94069310468024,13.178081342016505,10.708731317960511,-2.469350024055993,25.67470178538982,21.457444311925432,-4.2172574734643895,29.2153378411721,34.49253996081074,5.277202119638638,23933.0,27040.0,3107.0,24.271844660194173,20.00714540907467,-4.264699251119502,61.9865571321882,85.03036798856735,23.043810856379146,0.84,1.22,20.91,25.45,29.25,38.77,28.99,7.49,20.02,27.08,centre,centre
29041,Coray,29,1903.0,31.0,60.5,31.880977683315624,9.375112423308654,8.233378472451868,-1.1417339508567856,28.236663884710623,19.91758925091554,-8.319074633795083,19.565280375232284,24.8018993784583,5.236619003226018,19685.0,21480.0,1795.0,4.20388859695218,0.0,-4.20388859695218,65.1602732527588,74.92029755579172,9.760024303032921,2.48,2.3600000000000003,24.71,26.87,30.2,29.41,14.61,3.71,27.99,37.65,centre,ext_droite
29042,Crozon,29,7539.0,81.0,93.0,51.35910394754815,13.155331785493813,13.002904634140387,-0.15242715135342522,25.03079352062583,25.355879839839407,0.32508631921357534,26.840229038536684,26.39829019343324,-0.4419388451034436,20526.0,23340.0,2814.0,39.12985807136225,34.01174702909439,-5.118111042267863,79.18822124950259,98.3472203250922,19.158999075589605,2.26,2.06,26.51,28.700000000000003,25.2,32.07,23.31,5.86,22.72,31.31,gauche,centre
29043,Daoulas,29,1792.0,6.0,329.5,41.394335511982575,8.392885136134133,5.409963380621152,-2.982921755512981,20.346594756537677,16.211271667835938,-4.135323088701739,38.90731903029238,43.72663089390871,4.819311863616335,23209.0,25550.0,2341.0,4.464285714285714,4.357298474945535,-0.10698723934017984,63.05803571428572,82.78867102396515,19.73063530967943,2.15,1.35,36.15,41.14,30.93,32.83,15.14,4.11,15.63,20.57,gauche,gauche
29044,Dinéault,29,2169.0,45.0,47.2,41.3311862587225,5.579157323452694,6.1864491743133385,0.6072918508606442,27.85157204712494,26.06957568292912,-1.7819963641958196,22.69857769816695,23.544318760257745,0.845741062090795,19273.0,21670.0,2397.0,3.227293683725218,0.0,-3.227293683725218,30.428769017980635,41.86795491143317,11.439185893452539,3.26,2.32,27.75,30.200000000000003,23.6,27.55,20.11,5.09,25.29,34.84,gauche,ext_droite
29045,Dirinon,29,2294.0,33.0,68.5,36.768043576940535,8.34932821497119,8.417008242715129,0.06768002774393977,17.35623878091196,17.84286339302237,0.4866246121104112,34.504440936679245,33.87080332122143,-0.6336376154578147,22613.0,26160.0,3547.0,11.333914559721013,5.447117566954153,-5.886796992766859,47.079337401918046,62.18792555605992,15.108588154141877,1.86,1.93,30.25,30.48,29.35,34.73,16.96,5.78,21.57,27.1,gauche,centre
29046,Douarnenez,29,14063.0,26.0,557.4,41.304808303325565,18.90829530695649,16.728447140206658,-2.1798481667498315,29.62552033721093,25.81752174145042,-3.807998595760509,25.85219661070711,30.125375165898262,4.273178555191151,19641.0,21720.0,2079.0,34.13211974685344,38.268728376756336,4.136608629902895,72.1041029652279,85.99872908282144,13.894626117593546,2.82,2.53,34.81,41.370000000000005,27.56,26.98,17.19,4.73,17.63,24.39,gauche,gauche
29047,Le Drennec,29,1818.0,10.0,193.4,25.44132917964694,8.06270996640537,8.059596345488956,-0.003113620916414206,17.642526964560858,17.689640993236807,0.04711402867594927,27.04160246533128,27.004715696305432,-0.03688676902584831,21117.0,22950.0,1833.0,9.9009900990099,0.0,-9.9009900990099,26.952695269526952,42.57528556593977,15.62259029641282,2.04,2.19,26.130000000000003,22.99,29.94,36.17,17.63,5.59,24.28,33.06,centre,centre
29048,Edern,29,2200.0,40.0,55.6,22.10193955796121,8.30223880597015,5.548029492418101,-2.7542093135520496,20.45307443365696,17.37271128273139,-3.0803631509255673,25.6957928802589,29.489126673624504,3.793333793365605,19956.0,23010.0,3054.0,3.181818181818182,9.923319801533603,6.741501619715422,45.45454545454545,57.73567884528642,12.281133390740969,2.52,2.2,30.050000000000004,28.53,27.97,30.65,12.91,4.55,26.56,34.06,gauche,ext_droite
29049,Elliant,29,3234.0,71.0,46.5,21.53754113072091,8.733831374896234,8.775758205083529,0.04192683018729504,21.463248564167014,21.66185958759412,0.19861102342710524,28.072613814388465,27.904443576632318,-0.16817023775614715,20572.0,22440.0,1868.0,8.039579468150896,8.674842955429256,0.63526348727836,42.67161410018553,52.64732276398445,9.975708663798919,3.33,2.5700000000000003,32.42,31.18,25.23,27.5,16.33,4.42,22.69,34.330000000000005,gauche,ext_droite
29051,Ergué-Gabéric,29,8104.0,40.0,205.9,21.04524728165556,8.251920661585888,8.282683048037015,0.03076238645112639,19.671390674263804,19.60851193030139,-0.06287874396241477,31.959174292761222,31.794816774169384,-0.16435751859183867,22212.0,24410.0,2198.0,15.054294175715697,9.353443236291358,-5.700850939424338,58.48963474827246,67.69554542265871,9.205910674386253,2.42,1.92,29.33,33.98,34.6,33.74,14.61,3.93,19.03,26.44,centre,gauche
29053,Le Faou,29,1717.0,12.0,145.7,53.493449781659386,9.93288590604027,7.040885914817127,-2.891999991223142,24.192277383766744,16.420540790635226,-7.771736593131518,29.629629629629623,38.9611864440424,9.331556814412775,21272.0,23260.0,1988.0,9.318578916715202,7.096069868995634,-2.2225090477195684,94.93302271403611,100.43668122270742,5.5036585086713075,2.71,2.62,33.18,37.48,28.69,29.07,16.45,4.02,18.969999999999995,26.82,gauche,gauche
29054,La Feuillée,29,641.0,32.0,20.3,77.61194029850746,17.037037037037038,13.92024030484628,-3.1167967321907586,24.90272373540856,17.737675472020946,-7.1650482633876145,27.237354085603112,30.17502229361274,2.9376682080096295,17042.0,17820.0,778.0,0.0,0.0,0.0,57.7223088923557,82.08955223880596,24.367243346450266,4.65,4.0,46.17,48.8,24.86,20.53,9.56,4.0,14.75,22.67,gauche,gauche
29055,Le Folgoët,29,3172.0,10.0,326.2,20.83333333333333,10.699001426533558,7.254061982654017,-3.444939443879541,23.32081768877764,18.744768889103074,-4.576048799674567,25.15644555694618,30.628210340633604,5.471764783687423,20751.0,22840.0,2089.0,9.773013871374529,9.191176470588236,-0.5818374007862932,45.39722572509458,55.45343137254902,10.05620564745444,1.7000000000000002,1.5499999999999998,25.8,25.15,30.18,36.51,20.62,6.29,21.700000000000003,30.510000000000005,centre,centre
29056,La Forest-Landerneau,29,1849.0,9.0,204.2,25.75757575757576,6.531531531531533,6.530126283596927,-0.0014052479346053914,12.81296023564065,12.826139912152462,0.013179676511811067,40.27982326951399,40.25401487627776,-0.02580839323623252,23394.0,26930.0,3536.0,3.785830178474851,6.565656565656566,2.7798263871817146,40.02163331530557,41.91919191919192,1.8975586038863455,1.15,1.41,32.870000000000005,32.85,28.5,34.56,18.45,5.55,19.03,25.65,gauche,centre
29057,La Forêt-Fouesnant,29,3332.0,19.0,181.7,30.03176436615651,10.63587710381934,10.61827220586366,-0.017604897955679988,18.714862477186266,18.93414438726584,0.2192819100795731,37.79544336516826,37.53651985733214,-0.2589235078361227,23993.0,27380.0,3387.0,14.105642256902762,16.45971700837424,2.3540747514714795,89.73589435774309,102.22350563095584,12.48761127321275,1.16,1.24,21.12,24.58,30.64,40.42,29.08,7.26,18.009999999999998,26.49,centre,centre
29058,Fouesnant,29,9520.0,32.0,288.7,24.75737769855417,12.515899811500796,9.831134981865436,-2.684764829635361,23.22938556862898,19.74546015626108,-3.4839254123679027,32.53941190027207,37.56490482668631,5.025492926414238,23816.0,27350.0,3534.0,26.785714285714285,30.303030303030305,3.51731601731602,81.40756302521008,96.85086155674392,15.443298531533841,1.48,1.6,22.0,26.71,32.51,38.09,25.94,6.47,18.07,27.12,centre,centre
29059,Garlan,29,1056.0,13.0,78.9,28.544243577545195,9.394284105175018,7.912673985150484,-1.4816101200245342,21.211242661197147,17.1636452531055,-4.047597408091647,31.3500753635672,32.24272917680768,0.8926538132404787,21113.0,22980.0,1867.0,41.66666666666666,0.0,-41.66666666666666,67.23484848484848,75.16650808753568,7.931659602687191,1.25,2.09,38.14,37.620000000000005,28.53,27.97,14.26,4.18,17.840000000000003,28.13,gauche,gauche
29060,Gouesnach,29,2761.0,17.0,162.2,21.645021645021643,9.620649965101908,9.169294221683886,-0.45135574341802176,18.450766856466952,14.53173656275412,-3.919030293712833,33.280802738179304,37.11812608335244,3.8373233451731394,23181.0,26070.0,2889.0,4.708438971387179,7.575757575757576,2.8673186043703973,47.084389713871786,61.688311688311686,14.6039219744399,1.36,2.08,26.46,28.38,35.94,37.3,17.09,4.37,19.15,27.88,centre,centre
29061,Gouesnou,29,6092.0,12.0,506.3,26.31164329604537,9.578947368421051,6.230767643676892,-3.348179724744159,19.09660107334526,14.935485147882035,-4.161115925463223,34.77191413237925,41.25616209604402,6.484247963664771,23559.0,26160.0,2601.0,28.726198292843076,20.95478178667087,-7.771416506172205,83.55219960604072,100.04726642508273,16.49506681904201,1.6800000000000002,1.4300000000000002,28.4,29.960000000000004,34.9,37.16,18.24,5.8,16.770000000000003,25.65,centre,centre
29062,Gouézec,29,1100.0,31.0,35.6,49.59422903516682,10.971223021582734,9.040977132828258,-1.9302458887544756,22.19570405727924,17.371001366337175,-4.824702690942065,26.730310262529837,28.209968119934786,1.4796578574049484,20203.0,21470.0,1267.0,0.0,0.0,0.0,38.18181818181819,40.5770964833183,2.395278301500113,1.94,3.66,27.09,29.72,31.55,28.81,15.92,4.12,23.5,33.69,centre,ext_droite
29063,Goulien,29,433.0,13.0,33.9,32.25806451612903,8.62078734542393,3.324117946341572,-5.296669399082358,30.232731429130084,21.463467931679737,-8.769263497450346,22.383849231182847,28.17838156546023,5.794532334277385,19464.0,20850.0,1386.0,0.0,0.0,0.0,48.49884526558892,62.21198156682028,13.713136301231359,1.75,0.7,21.68,25.95,26.22,29.41,22.73,9.0,27.63,34.95,ext_droite,ext_droite
29064,Goulven,29,448.0,7.0,69.9,31.460674157303373,10.69767441860462,10.707214100493736,0.009539681889116025,21.220930232558143,21.388854557666686,0.16792432510854383,23.25581395348837,23.107874848563423,-0.14793910492494788,19777.0,23320.0,3543.0,0.0,0.0,0.0,69.19642857142857,87.64044943820225,18.444020866773684,2.37,1.44,29.83,24.38,25.08,39.07,24.75,3.58,17.97,31.54,gauche,centre
29065,Gourlizon,29,897.0,10.0,90.4,21.34471718249733,11.1368909512761,6.397044314261448,-4.739846637014653,19.93911719939117,15.478806644027175,-4.460310555363995,24.65753424657534,27.7203877314028,3.062853484827457,20441.0,22410.0,1969.0,0.0,0.0,0.0,32.32998885172798,39.48772678762007,7.1577379358920865,3.11,1.91,32.29,34.84,27.46,25.44,12.09,3.83,25.05,33.97,gauche,gauche
29066,Guengat,29,1759.0,23.0,78.4,31.232876712328768,9.079800958121314,8.411804638045489,-0.6679963200758259,22.210321361707315,17.996054358993486,-4.214267002713829,27.3176963459205,29.791837643634857,2.4741412977143575,21414.0,23700.0,2286.0,0.0,2.73972602739726,2.73972602739726,47.185901080159184,56.98630136986301,9.800400289703823,1.76,2.25,30.9,30.03,28.8,31.49,15.01,4.14,23.53,32.1,gauche,ext_droite
29067,Guerlesquin,29,1343.0,22.0,60.9,58.13040062843677,12.772966461314084,17.846500526416758,5.073534065102674,43.54591001166278,34.063548053855605,-9.482361957807171,14.057265529426402,16.015492717998573,1.9582271885721703,19359.0,20060.0,701.0,5.956813104988831,8.64100549882168,2.6841923938328494,75.9493670886076,76.19795758051846,0.24859049191086058,2.31,2.48,30.08,28.06,25.96,29.9,15.94,4.83,25.71,34.730000000000004,gauche,ext_droite
29068,Guiclan,29,2487.0,43.0,58.4,23.16450726344719,10.06240311073388,10.0488377669118,-0.013565343822079967,19.002944511322777,18.87198828329932,-0.1309562280234573,27.93702118012918,28.00548578640464,0.06846460627546236,19676.0,21900.0,2224.0,5.227181342983514,7.852375343541421,2.625194000557907,41.81745074386812,49.46996466431095,7.6525139204428285,2.3,1.65,25.69,28.22,30.99,35.06,18.38,5.54,22.64,29.52,centre,centre
29069,Guilers,29,8010.0,19.0,420.5,21.5422276621787,8.91260455725411,6.917015079367207,-1.9955894778869023,22.96758537008147,17.536708873384562,-5.430876496696907,28.514473912289823,34.63155705192603,6.1170831396362075,21966.0,24680.0,2714.0,28.71410736579276,28.641370869033047,-0.07273649675971328,35.95505617977528,46.87882496940025,10.923768789624965,1.38,1.47,27.89,29.19,31.45,33.72,17.81,5.7,21.48,29.92,centre,centre
29070,Guiler-sur-Goyen,29,532.0,11.0,47.0,17.208413001912046,9.486166007905137,9.48912750136702,0.0029614934618837907,21.44578313253012,21.65880785344644,0.2130247209163194,22.650602409638555,22.53680287936988,-0.1137995302686754,18687.0,20880.0,2193.0,0.0,0.0,0.0,35.714285714285715,49.7131931166348,13.998907402349083,2.94,4.76,28.61,26.78,28.02,30.06,18.29,3.57,22.12,34.82,gauche,ext_droite
29071,Guilligomarc'h,29,765.0,23.0,34.2,31.367628607277293,12.71186440677966,11.10213850209914,-1.60972590468052,25.272727272727277,20.27617936790576,-4.996547904821519,20.727272727272727,25.108441369886297,4.38116864261357,19302.0,20230.0,928.0,0.0,0.0,0.0,40.52287581699347,37.641154328732746,-2.881721488260723,2.4,1.84,29.69,29.86,19.21,23.93,16.16,5.32,32.54,39.06,ext_droite,ext_droite
29072,Guilvinec,29,2684.0,2.0,1080.5,29.455630126771062,16.467136786856134,14.19398141398071,-2.273155372875424,36.3937339426744,29.29193152547477,-7.101802417199632,16.5144656098582,21.047492280923503,4.533026671065304,20696.0,22250.0,1554.0,32.41430700447094,26.472781506338556,-5.9415254981323855,94.63487332339793,96.19686800894854,1.5619946855506157,3.08,2.47,27.69,30.57,26.28,27.56,19.38,6.36,23.56,33.04,gauche,ext_droite
29073,Guimaëc,29,958.0,19.0,50.6,44.25711275026344,13.648293963254602,10.982539979078018,-2.6657539841765843,27.49003984063745,19.264865942060467,-8.225173898576983,29.747675962815407,37.7786405993721,8.030964636556696,20432.0,22160.0,1728.0,0.0,0.0,0.0,56.36743215031315,84.29926238145416,27.931830231141006,1.99,2.25,39.39,42.61,27.79,22.89,10.84,3.01,20.01,29.22,gauche,gauche
29074,Guimiliau,29,1016.0,11.0,89.9,19.9203187250996,11.928429423459244,7.2731632845019325,-4.655266138957312,18.549511854951188,14.050913764039583,-4.498598090911605,22.315202231520225,28.82317184261188,6.5079696110916565,18987.0,21040.0,2053.0,5.905511811023622,0.0,-5.905511811023622,26.5748031496063,33.86454183266932,7.2897386830630175,2.29,2.0700000000000003,35.79,32.11,25.16,26.87,13.56,4.29,23.2,34.660000000000004,gauche,ext_droite
29075,Guipavas,29,14466.0,44.0,328.2,21.604139715394567,9.246764732065344,7.058489735167139,-2.1882749968982047,21.627358286603968,16.62713902481885,-5.000219261785119,32.15328519820675,39.336707139871066,7.183421941664314,22384.0,25660.0,3276.0,25.64634314945389,21.021992238033636,-4.624350911420255,67.26116410894511,84.86416558861579,17.60300147967068,1.23,1.21,28.81,31.03,33.75,37.55,18.22,4.89,17.98,25.309999999999995,centre,centre
29076,Milizac-Guipronvel,29,4436.0,8.0,107.6,22.15530221553022,6.697674418604635,6.697991252508144,0.0003168339035095613,16.036109829352597,16.004778861619517,-0.03133096773307997,31.42818066469779,31.419548674941545,-0.008631989756246128,21726.0,24370.0,2644.0,13.976555455365194,14.19660141966014,0.22004596429494683,43.95852119026149,58.93740589374059,14.978884703479096,2.1100000000000003,1.98,27.03,26.84,32.1,35.48,16.55,4.25,22.22,31.450000000000003,centre,centre
29077,Guissény,29,2002.0,25.0,79.8,42.86434694906707,11.786456456150407,9.010494390957549,-2.775962065192859,29.419245665299105,23.77887995918207,-5.640365706117034,22.73012711007421,27.9749398031573,5.244812693083091,19891.0,22090.0,2199.0,6.993006993006993,5.042864346949067,-1.9501426460579268,52.44755244755245,65.55723651033787,13.109684062785426,2.5,2.33,27.05,26.860000000000003,24.34,32.61,24.7,5.05,21.42,33.15,gauche,ext_droite
29078,Hanvec,29,2020.0,60.0,34.3,51.10565110565111,9.072164948453608,7.039353953248127,-2.032810995205481,17.894012388162423,12.896070525772313,-4.99794186239011,34.824501032346866,40.63912205145561,5.814621019108742,20819.0,23670.0,2851.0,5.9405940594059405,0.0,-5.9405940594059405,53.46534653465346,67.32186732186732,13.856520787213853,2.1,1.88,31.61,37.190000000000005,28.39,26.23,13.41,4.69,24.49,30.01,gauche,gauche
29079,Henvic,29,1333.0,10.0,135.8,45.45454545454545,10.009807378117603,8.77020133949777,-1.2396060386198329,23.22454196509007,19.253252397002736,-3.9712895680873324,23.39179914060511,27.351877463919944,3.9600783233148356,20700.0,21670.0,970.0,0.0,4.958677685950414,4.958677685950414,43.51087771942986,64.46280991735537,20.951932197925515,1.66,1.19,28.78,29.81,31.49,35.87,20.52,5.94,17.570000000000004,27.2,centre,centre
29080,Hôpital-Camfrout,29,2230.0,13.0,170.7,35.36257833482542,9.444685291311549,9.561455498818464,0.11677020750691547,18.68094709326732,13.69519059389466,-4.985756499372661,38.179708676354416,43.57398432355989,5.394275647205475,23013.0,26020.0,3007.0,3.139013452914798,8.057296329453894,4.918282876539097,44.84304932735426,58.19158460161146,13.348535274257202,1.42,2.06,37.18,40.96,30.9,29.95,13.5,4.07,16.999999999999996,22.95,gauche,gauche
29081,Huelgoat,29,1490.0,15.0,97.4,89.4134477825465,13.392088281258337,13.58615203942234,0.19406375816400256,30.507117278488906,30.754514520428582,0.2473972419396766,21.109876539029838,20.924519405315618,-0.1853571337142199,18831.0,21040.0,2209.0,8.053691275167786,4.291845493562231,-3.7618457816055546,78.52348993288591,119.45636623748211,40.932876304596206,2.47,1.32,37.9,39.42,23.58,25.53,14.32,2.65,21.72,31.08,gauche,gauche
29082,Ile-de-Batz,29,464.0,3.0,149.8,82.40534521158129,7.939396135031362,13.50489448588056,5.565498350849198,43.13511991447521,32.78469250454023,-10.35042740993498,16.03314428100228,23.74250907038423,7.709364789381951,21856.0,23480.0,1624.0,0.0,0.0,0.0,99.13793103448276,140.3118040089087,41.17387297442593,1.75,1.42,26.32,27.559999999999995,27.19,36.36,22.22,7.1,22.51,27.550000000000004,centre,centre
29083,Ile-de-Sein,29,244.0,1.0,415.0,73.26007326007327,11.428571428571429,10.644989323499257,-0.7835821050721723,42.10526315789473,28.375296281228792,-13.72996687666594,17.22488038277512,27.00125193745997,9.77637155468485,20424.0,22600.0,2176.0,0.0,0.0,0.0,86.0655737704918,76.92307692307693,-9.142496847414861,2.81,0.55,29.77,32.24,27.53,33.33,23.6,2.73,16.3,31.15,gauche,centre
29084,Ile-Molène,29,132.0,1.0,188.0,103.65853658536584,11.62790697674417,22.22222222222222,10.594315245478052,51.47058823529412,46.85314685314685,-4.61744138214727,15.441176470588234,10.489510489510492,-4.951665981077742,20424.0,22600.0,2176.0,0.0,0.0,0.0,113.63636363636364,97.5609756097561,-16.07538802660754,3.54,2.85,32.83,18.29,22.73,33.14,16.16,6.29,24.76,39.43,gauche,ext_droite
29085,Ile-Tudy,29,746.0,1.0,588.1,41.83535762483131,13.059701492537313,10.836428453378218,-2.2232730391590945,20.8,18.717065618497884,-2.082934381502117,37.76,45.71000646647341,7.950006466473411,23657.0,27100.0,3443.0,30.83109919571045,6.747638326585696,-24.083460869124757,72.38605898123325,89.06882591093117,16.68276692969792,0.51,1.16,26.6,33.23,36.36,37.36,23.57,8.76,12.97,19.51,centre,centre
29086,Irvillac,29,1429.0,30.0,48.3,20.79002079002079,8.567208271787297,5.244705142484072,-3.3225031293032252,13.746065057712489,10.8425860328942,-2.9034790248182887,36.30640083945436,43.26923834072741,6.96283750127305,21260.0,23770.0,2510.0,0.0,3.465003465003465,3.465003465003465,44.78656403079076,58.21205821205822,13.42549418126746,2.03,2.55,34.57,36.010000000000005,25.68,29.33,16.55,5.45,21.17,26.65,gauche,gauche
29087,Le Juch,29,719.0,14.0,49.6,29.649595687331537,7.645259938837924,10.282582613072508,2.637322674234584,18.867924528301884,17.126509551667386,-1.7414149766344984,23.9622641509434,29.415702582264203,5.4534384313208015,20292.0,21780.0,1488.0,0.0,0.0,0.0,57.02364394993046,66.0377358490566,9.014091899126143,2.37,3.0700000000000003,31.32,37.27,27.86,23.9,15.33,5.04,23.12,30.71,gauche,gauche
29089,Kergloff,29,900.0,25.0,35.3,34.92433061699651,8.284381111968697,8.643755984133813,0.359374872165116,22.680434917497127,19.087130145274266,-3.5933047722228615,26.17432747929086,27.317304488438264,1.1429770091474047,20743.0,23090.0,2347.0,0.0,0.0,0.0,36.66666666666666,43.07334109429569,6.406674427629035,4.3100000000000005,3.5500000000000003,25.81,27.24,32.08,32.84,15.05,2.8,22.76,33.57,centre,ext_droite
